,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity,counts
11605,sampled_lang_14,0.5,0.8513513513513513,0.544,0.927,artificial,0.456,11,10
13292,sampled_lang_170,0.5,0.8513513513513513,0.537,0.927,artificial,0.463,11,10
381,sampled_lang_14,0.75,0.8513513513513513,0.532,0.926,artificial,0.468,11,10
11691,sampled_lang_14,0.5,0.8513513513513513,0.531,0.926,artificial,0.469,11,10
4782,sampled_lang_14,0.5,0.8513513513513513,0.53,0.926,artificial,0.47,11,10
1631,sampled_lang_14,0.5,0.8513513513513513,0.525,0.926,artificial,0.475,11,10
3672,sampled_lang_14,0.5,0.8513513513513513,0.524,0.926,artificial,0.476,11,10
4347,sampled_lang_181,0.5,0.8513513513513513,0.523,0.926,artificial,0.477,11,10
11802,sampled_lang_14,0.75,0.8513513513513513,0.52,0.926,artificial,0.48,11,10
13892,sampled_lang_14,0.5,0.8513513513513513,0.519,0.926,artificial,0.481,11,10
10148,sampled_lang_14,0.5,0.8513513513513513,0.515,0.926,artificial,0.485,11,10
2109,sampled_lang_14,0.5,0.8513513513513513,0.514,0.926,artificial,0.486,11,10
4309,sampled_lang_14,0.5,0.8513513513513513,0.513,0.925,artificial,0.487,11,10
1134,sampled_lang_14,0.333,0.8513513513513513,0.507,0.925,artificial,0.493,11,10
11896,sampled_lang_14,0.5,0.8513513513513513,0.506,0.925,artificial,0.494,11,10
82,sampled_lang_14,0.333,0.8513513513513513,0.5,0.925,artificial,0.5,11,10
15328,sampled_lang_14,0.5,0.8513513513513513,0.497,0.925,artificial,0.503,11,10
764,sampled_lang_14,0.333,0.8513513513513513,0.495,0.925,artificial,0.505,11,9
8748,sampled_lang_14,0.5,0.8513513513513513,0.494,0.925,artificial,0.506,11,9
3687,sampled_lang_14,0.333,0.8513513513513513,0.491,0.924,artificial,0.509,11,9
2410,sampled_lang_14,0.25,0.8513513513513513,0.488,0.924,artificial,0.512,11,9
4267,sampled_lang_14,0.333,0.8513513513513513,0.486,0.924,artificial,0.514,11,9
1358,sampled_lang_5,0.333,0.8513513513513513,0.484,0.924,artificial,0.516,11,9
3929,sampled_lang_14,0.25,0.8513513513513513,0.482,0.924,artificial,0.518,11,9
1257,sampled_lang_14,0.333,0.8513513513513513,0.481,0.924,artificial,0.519,11,9
3913,sampled_lang_14,0.25,0.8513513513513513,0.48,0.924,artificial,0.52,11,9
1041,sampled_lang_14,0.333,0.8513513513513513,0.479,0.924,artificial,0.521,11,9
4568,sampled_lang_14,0.333,0.8513513513513513,0.477,0.924,artificial,0.523,11,9
3344,sampled_lang_14,0.25,0.8513513513513513,0.476,0.924,artificial,0.524,11,9
1121,sampled_lang_14,0.333,0.8513513513513513,0.475,0.924,artificial,0.525,11,9
7363,sampled_lang_14,0.0,0.8513513513513513,0.473,0.923,artificial,0.527,11,9
31,sampled_lang_14,0.333,0.8513513513513513,0.471,0.923,artificial,0.529,11,9
499,sampled_lang_14,0.25,0.8513513513513513,0.47,0.923,artificial,0.53,11,9
1331,sampled_lang_14,0.333,0.8513513513513513,0.468,0.923,artificial,0.532,11,9
6171,sampled_lang_14,0.25,0.8513513513513513,0.466,0.923,artificial,0.534,11,9
3821,sampled_lang_14,0.0,0.8513513513513513,0.465,0.923,artificial,0.535,11,9
49,sampled_lang_14,0.25,0.8513513513513513,0.462,0.923,artificial,0.538,11,9
4390,sampled_lang_14,0.0,0.8513513513513513,0.461,0.922,artificial,0.539,11,9
5318,sampled_lang_14,0.0,0.8513513513513513,0.457,0.922,artificial,0.543,11,9
5560,sampled_lang_14,0.333,0.8513513513513513,0.456,0.922,artificial,0.544,11,9
29,sampled_lang_14,0.0,0.8513513513513513,0.454,0.921,artificial,0.546,11,9
1529,sampled_lang_5,0.0,0.8513513513513513,0.45,0.921,artificial,0.55,11,9
1773,sampled_lang_14,0.0,0.8513513513513513,0.449,0.921,artificial,0.551,11,9
1826,sampled_lang_14,0.0,0.8513513513513513,0.448,0.92,artificial,0.552,11,9
6329,sampled_lang_14,0.0,0.8513513513513513,0.447,0.92,artificial,0.553,11,9
3462,sampled_lang_14,0.0,0.8513513513513513,0.445,0.92,artificial,0.555,11,9
1473,sampled_lang_14,0.0,0.8513513513513513,0.442,0.919,artificial,0.558,11,9
3493,sampled_lang_14,0.0,0.8513513513513513,0.441,0.919,artificial,0.559,11,9
14425,sampled_lang_14,1.0,0.8378378378378378,0.833,1.0,artificial,0.167,12,9
6158,sampled_lang_14,1.0,0.8378378378378378,0.799,0.991,artificial,0.201,12,9
4935,sampled_lang_14,1.0,0.8378378378378378,0.792,0.989,artificial,0.208,12,9
618,sampled_lang_179,1.0,0.8378378378378378,0.757,0.98,artificial,0.243,12,9
12177,sampled_lang_14,1.0,0.8378378378378378,0.743,0.976,artificial,0.257,12,9
174,sampled_lang_5,1.0,0.8378378378378378,0.736,0.974,artificial,0.264,12,9
1808,sampled_lang_14,1.0,0.8378378378378378,0.722,0.969,artificial,0.278,12,9
54,sampled_lang_176,1.0,0.8378378378378378,0.715,0.967,artificial,0.285,12,9
1677,sampled_lang_14,1.0,0.8378378378378378,0.708,0.964,artificial,0.292,12,9
4158,logoori,1.0,0.8378378378378378,0.704,0.963,natural,0.296,12,9
11250,sampled_lang_14,1.0,0.8378378378378378,0.697,0.96,artificial,0.303,12,9
3151,sampled_lang_14,0.667,0.8378378378378378,0.694,0.959,artificial,0.306,12,9
13149,sampled_lang_14,1.0,0.8378378378378378,0.69,0.958,artificial,0.31,12,9
4671,sampled_lang_14,1.0,0.8378378378378378,0.688,0.957,artificial,0.312,12,9
565,sampled_lang_14,1.0,0.8378378378378378,0.687,0.957,artificial,0.313,12,9
585,sampled_lang_14,0.667,0.8378378378378378,0.681,0.955,artificial,0.319,12,9
7838,sampled_lang_14,0.75,0.8378378378378378,0.677,0.953,artificial,0.323,12,9
4377,sampled_lang_14,0.75,0.8378378378378378,0.674,0.952,artificial,0.326,12,9
721,sampled_lang_14,1.0,0.8378378378378378,0.667,0.949,artificial,0.333,12,9
79,sampled_lang_14,1.0,0.8378378378378378,0.66,0.946,artificial,0.34,12,9
7932,sampled_lang_14,0.75,0.8378378378378378,0.657,0.945,artificial,0.343,12,9
2595,sampled_lang_14,0.667,0.8378378378378378,0.656,0.944,artificial,0.344,12,9
318,sampled_lang_14,0.75,0.8378378378378378,0.655,0.944,artificial,0.345,12,8
269,sampled_lang_14,1.0,0.8378378378378378,0.653,0.943,artificial,0.347,12,8
1250,sampled_lang_14,1.0,0.8378378378378378,0.648,0.941,artificial,0.352,12,8
223,sampled_lang_14,0.75,0.8378378378378378,0.646,0.94,artificial,0.354,12,8
12561,sampled_lang_14,0.75,0.8378378378378378,0.645,0.939,artificial,0.355,12,8
700,sampled_lang_14,1.0,0.8378378378378378,0.641,0.938,artificial,0.359,12,8
452,sampled_lang_14,0.75,0.8378378378378378,0.639,0.937,artificial,0.361,12,8
4136,sampled_lang_14,0.75,0.8378378378378378,0.638,0.936,artificial,0.362,12,8
3005,sampled_lang_14,0.75,0.8378378378378378,0.634,0.935,artificial,0.366,12,8
2792,sampled_lang_14,0.75,0.8378378378378378,0.633,0.934,artificial,0.367,12,8
14561,sampled_lang_14,0.5,0.8378378378378378,0.632,0.934,artificial,0.368,12,8
4075,sampled_lang_14,0.75,0.8378378378378378,0.631,0.933,artificial,0.369,12,8
3251,sampled_lang_132,0.75,0.8378378378378378,0.627,0.932,artificial,0.373,12,8
4291,sampled_lang_159,1.0,0.8378378378378378,0.625,0.931,artificial,0.375,12,8
6952,sampled_lang_5,0.75,0.8378378378378378,0.624,0.93,artificial,0.376,12,8
8400,sampled_lang_14,0.75,0.8378378378378378,0.622,0.929,artificial,0.378,12,8
1175,sampled_lang_14,0.75,0.8378378378378378,0.621,0.929,artificial,0.379,12,8
1952,sampled_lang_5,1.0,0.8378378378378378,0.618,0.928,artificial,0.382,12,8
12884,sampled_lang_14,0.75,0.8378378378378378,0.617,0.927,artificial,0.383,12,8
681,sampled_lang_14,0.667,0.8378378378378378,0.615,0.926,artificial,0.385,12,8
3225,sampled_lang_14,0.75,0.8378378378378378,0.612,0.925,artificial,0.388,12,8
3247,sampled_lang_14,0.667,0.8378378378378378,0.611,0.925,artificial,0.389,12,8
1070,sampled_lang_14,1.0,0.8378378378378378,0.606,0.922,artificial,0.394,12,8
2245,sampled_lang_14,0.667,0.8378378378378378,0.604,0.921,artificial,0.396,12,8
3178,sampled_lang_14,1.0,0.8378378378378378,0.6,0.92,artificial,0.4,12,8
1771,sampled_lang_14,0.75,0.8378378378378378,0.598,0.92,artificial,0.402,12,8
83,sampled_lang_14,0.333,0.8378378378378378,0.597,0.92,artificial,0.403,12,8
789,sampled_lang_14,0.75,0.8378378378378378,0.596,0.92,artificial,0.404,12,8
12978,sampled_lang_14,0.75,0.8378378378378378,0.595,0.92,artificial,0.405,12,8
7476,sampled_lang_14,0.75,0.8378378378378378,0.594,0.92,artificial,0.406,12,8
803,sampled_lang_14,0.75,0.8378378378378378,0.592,0.92,artificial,0.408,12,8
3214,sampled_lang_14,0.5,0.8378378378378378,0.591,0.92,artificial,0.409,12,8
1299,sampled_lang_14,0.667,0.8378378378378378,0.59,0.92,artificial,0.41,12,8
12982,sampled_lang_156,0.5,0.8378378378378378,0.586,0.92,artificial,0.414,12,8
294,sampled_lang_14,1.0,0.8378378378378378,0.583,0.92,artificial,0.417,12,8
467,sampled_lang_14,0.333,0.8378378378378378,0.582,0.919,artificial,0.418,12,8
7834,sampled_lang_14,0.5,0.8378378378378378,0.581,0.919,artificial,0.419,12,8
2738,sampled_lang_14,0.667,0.8378378378378378,0.579,0.919,artificial,0.421,12,8
1196,sampled_lang_14,0.333,0.8378378378378378,0.576,0.919,artificial,0.424,12,8
1661,sampled_lang_14,0.667,0.8378378378378378,0.575,0.919,artificial,0.425,12,8
2762,sampled_lang_14,0.5,0.8378378378378378,0.574,0.919,artificial,0.426,12,8
4063,sampled_lang_14,0.75,0.8378378378378378,0.573,0.919,artificial,0.427,12,8
1139,sampled_lang_14,0.667,0.8378378378378378,0.571,0.919,artificial,0.429,12,8
293,sampled_lang_14,0.667,0.8378378378378378,0.569,0.919,artificial,0.431,12,8
8273,sampled_lang_5,0.75,0.8378378378378378,0.568,0.919,artificial,0.432,12,8
5134,sampled_lang_14,0.333,0.8378378378378378,0.566,0.919,artificial,0.434,12,8
3138,sampled_lang_14,0.5,0.8378378378378378,0.565,0.919,artificial,0.435,12,8
12276,sampled_lang_14,0.333,0.8378378378378378,0.564,0.919,artificial,0.436,12,8
380,sampled_lang_14,0.333,0.8378378378378378,0.562,0.918,artificial,0.438,12,8
746,sampled_lang_14,0.667,0.8378378378378378,0.56,0.918,artificial,0.44,12,8
6714,sampled_lang_14,0.75,0.8378378378378378,0.558,0.918,artificial,0.442,12,8
334,sampled_lang_14,0.333,0.8378378378378378,0.556,0.918,artificial,0.444,12,8
4872,sampled_lang_14,0.333,0.8378378378378378,0.554,0.918,artificial,0.446,12,8
1871,sampled_lang_14,0.667,0.8378378378378378,0.552,0.918,artificial,0.448,12,8
3037,sampled_lang_14,0.75,0.8378378378378378,0.551,0.918,artificial,0.449,12,8
142,sampled_lang_14,0.333,0.8378378378378378,0.55,0.918,artificial,0.45,12,8
553,sampled_lang_14,0.667,0.8378378378378378,0.549,0.918,artificial,0.451,12,8
8298,sampled_lang_14,0.5,0.8378378378378378,0.547,0.918,artificial,0.453,12,8
4572,sampled_lang_14,0.5,0.8378378378378378,0.543,0.917,artificial,0.457,12,7
411,sampled_lang_14,0.667,0.8378378378378378,0.542,0.917,artificial,0.458,12,7
10616,sampled_lang_14,0.5,0.8378378378378378,0.54,0.917,artificial,0.46,12,7
3909,sampled_lang_14,0.5,0.8378378378378378,0.539,0.917,artificial,0.461,12,7
13986,sampled_lang_14,0.333,0.8378378378378378,0.538,0.917,artificial,0.462,12,7
7475,sampled_lang_14,0.667,0.8378378378378378,0.537,0.917,artificial,0.463,12,7
848,sampled_lang_14,0.667,0.8378378378378378,0.535,0.917,artificial,0.465,12,7
797,sampled_lang_14,0.333,0.8378378378378378,0.534,0.917,artificial,0.466,12,7
13013,sampled_lang_14,0.333,0.8378378378378378,0.533,0.917,artificial,0.467,12,7
3164,sampled_lang_14,0.667,0.8378378378378378,0.531,0.917,artificial,0.469,12,7
1888,sampled_lang_14,0.667,0.8378378378378378,0.53,0.917,artificial,0.47,12,7
2980,sampled_lang_14,0.333,0.8378378378378378,0.529,0.917,artificial,0.471,12,7
1387,sampled_lang_14,0.333,0.8378378378378378,0.528,0.917,artificial,0.472,12,7
13558,sampled_lang_14,0.333,0.8378378378378378,0.527,0.917,artificial,0.473,12,7
14593,sampled_lang_85,0.333,0.8378378378378378,0.522,0.916,artificial,0.478,12,7
1582,sampled_lang_174,1.0,0.8378378378378378,0.521,0.916,artificial,0.479,12,7
4474,sampled_lang_14,0.333,0.8378378378378378,0.519,0.916,artificial,0.481,12,7
5350,sampled_lang_14,0.333,0.8378378378378378,0.518,0.916,artificial,0.482,12,7
362,sampled_lang_14,0.333,0.8378378378378378,0.517,0.916,artificial,0.483,12,7
3665,sampled_lang_14,0.333,0.8378378378378378,0.516,0.916,artificial,0.484,12,7
10607,sampled_lang_14,0.333,0.8378378378378378,0.515,0.916,artificial,0.485,12,7
1375,sampled_lang_14,0.333,0.8378378378378378,0.514,0.916,artificial,0.486,12,7
2104,sampled_lang_14,0.333,0.8378378378378378,0.513,0.916,artificial,0.487,12,7
9326,sampled_lang_88,0.5,0.8378378378378378,0.512,0.916,artificial,0.488,12,7
4984,sampled_lang_14,0.667,0.8378378378378378,0.51,0.916,artificial,0.49,12,7
3438,sampled_lang_14,0.0,0.8378378378378378,0.509,0.916,artificial,0.491,12,7
1696,sampled_lang_14,0.333,0.8378378378378378,0.508,0.916,artificial,0.492,12,7
5921,sampled_lang_14,0.25,0.8378378378378378,0.506,0.916,artificial,0.494,12,7
3838,sampled_lang_192,0.75,0.8378378378378378,0.503,0.915,artificial,0.497,12,7
12812,sampled_lang_14,1.0,0.8378378378378378,0.502,0.915,artificial,0.498,12,7
188,sampled_lang_14,1.0,0.8378378378378378,0.5,0.915,artificial,0.5,12,7
4630,sampled_lang_14,0.333,0.8378378378378378,0.498,0.915,artificial,0.502,12,7
3734,sampled_lang_14,1.0,0.8378378378378378,0.495,0.915,artificial,0.505,12,7
691,sampled_lang_14,0.25,0.8378378378378378,0.494,0.915,artificial,0.506,12,7
815,sampled_lang_14,0.333,0.8378378378378378,0.492,0.915,artificial,0.508,12,7
2488,sampled_lang_14,1.0,0.8378378378378378,0.491,0.915,artificial,0.509,12,7
4094,sampled_lang_14,0.667,0.8378378378378378,0.49,0.915,artificial,0.51,12,7
8601,sampled_lang_14,0.0,0.8378378378378378,0.489,0.915,artificial,0.511,12,7
6014,sampled_lang_14,0.25,0.8378378378378378,0.488,0.915,artificial,0.512,12,7
15383,sampled_lang_14,0.0,0.8378378378378378,0.487,0.915,artificial,0.513,12,7
215,sampled_lang_14,0.333,0.8378378378378378,0.486,0.915,artificial,0.514,12,7
4271,sampled_lang_14,0.333,0.8378378378378378,0.483,0.914,artificial,0.517,12,7
8868,sampled_lang_14,0.333,0.8378378378378378,0.482,0.914,artificial,0.518,12,7
5476,sampled_lang_14,0.333,0.8378378378378378,0.481,0.914,artificial,0.519,12,7
45,sampled_lang_14,0.0,0.8378378378378378,0.479,0.914,artificial,0.521,12,7
4363,sampled_lang_14,0.0,0.8378378378378378,0.478,0.914,artificial,0.522,12,7
968,sampled_lang_14,0.333,0.8378378378378378,0.476,0.914,artificial,0.524,12,7
7155,sampled_lang_14,0.333,0.8378378378378378,0.475,0.914,artificial,0.525,12,7
573,sampled_lang_14,0.25,0.8378378378378378,0.474,0.914,artificial,0.526,12,7
668,sampled_lang_14,0.75,0.8378378378378378,0.472,0.914,artificial,0.528,12,7
246,sampled_lang_14,0.75,0.8378378378378378,0.47,0.914,artificial,0.53,12,7
2112,sampled_lang_136,0.333,0.8378378378378378,0.468,0.914,artificial,0.532,12,7
1328,sampled_lang_14,0.667,0.8378378378378378,0.467,0.914,artificial,0.533,12,7
3156,sampled_lang_147,0.333,0.8378378378378378,0.465,0.913,artificial,0.535,12,7
85,sampled_lang_14,0.333,0.8378378378378378,0.464,0.913,artificial,0.536,12,7
4696,sampled_lang_5,0.0,0.8378378378378378,0.462,0.913,artificial,0.538,12,7
1919,sampled_lang_14,0.0,0.8378378378378378,0.461,0.913,artificial,0.539,12,7
94,sampled_lang_14,0.667,0.8378378378378378,0.458,0.913,artificial,0.542,12,7
15399,sampled_lang_14,0.0,0.8378378378378378,0.456,0.912,artificial,0.544,12,7
2601,sampled_lang_14,0.667,0.8378378378378378,0.451,0.912,artificial,0.549,12,7
532,sampled_lang_14,0.0,0.8378378378378378,0.45,0.912,artificial,0.55,12,7
1144,sampled_lang_14,0.667,0.8378378378378378,0.449,0.911,artificial,0.551,12,7
136,sampled_lang_14,0.5,0.8378378378378378,0.448,0.911,artificial,0.552,12,7
753,sampled_lang_14,0.0,0.8378378378378378,0.446,0.911,artificial,0.554,12,7
53,sampled_lang_14,0.0,0.8378378378378378,0.444,0.911,artificial,0.556,12,7
4198,sampled_lang_14,0.333,0.8378378378378378,0.442,0.91,artificial,0.558,12,7
6997,sampled_lang_14,0.667,0.8378378378378378,0.44,0.91,artificial,0.56,12,7
663,sampled_lang_14,0.0,0.8378378378378378,0.439,0.909,artificial,0.561,12,7
519,sampled_lang_14,1.0,0.8378378378378378,0.438,0.909,artificial,0.562,12,7
1386,sampled_lang_14,0.333,0.8378378378378378,0.433,0.908,artificial,0.567,12,7
1017,sampled_lang_14,0.333,0.8378378378378378,0.432,0.908,artificial,0.568,12,7
4191,sampled_lang_14,0.667,0.8378378378378378,0.431,0.907,artificial,0.569,12,7
181,sampled_lang_14,0.333,0.8378378378378378,0.428,0.907,artificial,0.572,12,6
784,sampled_lang_14,0.667,0.8378378378378378,0.427,0.906,artificial,0.573,12,6
3686,sampled_lang_14,0.0,0.8378378378378378,0.426,0.906,artificial,0.574,12,6
13232,sampled_lang_14,0.333,0.8378378378378378,0.425,0.906,artificial,0.575,12,6
2228,sampled_lang_14,0.333,0.8378378378378378,0.423,0.905,artificial,0.577,12,6
2469,sampled_lang_5,0.0,0.8378378378378378,0.422,0.905,artificial,0.578,12,6
12362,sampled_lang_14,0.667,0.8378378378378378,0.421,0.905,artificial,0.579,12,6
11861,sampled_lang_14,0.667,0.8378378378378378,0.419,0.904,artificial,0.581,12,6
616,sampled_lang_14,0.5,0.8378378378378378,0.417,0.904,artificial,0.583,12,6
109,sampled_lang_14,0.333,0.8378378378378378,0.415,0.903,artificial,0.585,12,6
4379,sampled_lang_14,0.667,0.8378378378378378,0.414,0.903,artificial,0.586,12,6
42,sampled_lang_14,0.0,0.8378378378378378,0.413,0.903,artificial,0.587,12,6
3863,sampled_lang_14,0.333,0.8378378378378378,0.411,0.902,artificial,0.589,12,6
1575,sampled_lang_14,0.333,0.8378378378378378,0.408,0.901,artificial,0.592,12,6
137,sampled_lang_13,0.0,0.8378378378378378,0.406,0.901,artificial,0.594,12,6
4512,sampled_lang_14,0.0,0.8378378378378378,0.404,0.9,artificial,0.596,12,6
6230,sampled_lang_14,0.667,0.8378378378378378,0.403,0.9,artificial,0.597,12,6
8357,sampled_lang_14,0.0,0.8378378378378378,0.398,0.898,artificial,0.602,12,6
6181,sampled_lang_14,0.667,0.8378378378378378,0.396,0.898,artificial,0.604,12,6
1744,sampled_lang_14,0.0,0.8378378378378378,0.395,0.898,artificial,0.605,12,6
7827,sampled_lang_14,0.667,0.8378378378378378,0.392,0.897,artificial,0.608,12,6
465,sampled_lang_14,0.5,0.8378378378378378,0.389,0.896,artificial,0.611,12,6
13680,sampled_lang_14,0.0,0.8378378378378378,0.388,0.895,artificial,0.612,12,6
2859,sampled_lang_14,0.0,0.8378378378378378,0.385,0.895,artificial,0.615,12,6
384,sampled_lang_14,0.0,0.8378378378378378,0.383,0.894,artificial,0.617,12,6
907,sampled_lang_14,0.5,0.8378378378378378,0.382,0.894,artificial,0.618,12,6
255,sampled_lang_14,0.0,0.8378378378378378,0.378,0.893,artificial,0.622,12,6
2036,sampled_lang_26,0.0,0.8378378378378378,0.375,0.892,artificial,0.625,12,6
448,sampled_lang_14,0.333,0.8378378378378378,0.372,0.891,artificial,0.628,12,6
1498,sampled_lang_14,0.0,0.8378378378378378,0.371,0.891,artificial,0.629,12,6
1483,sampled_lang_14,0.333,0.8378378378378378,0.37,0.891,artificial,0.63,12,6
1538,sampled_lang_5,0.0,0.8378378378378378,0.369,0.89,artificial,0.631,12,6
4853,sampled_lang_14,0.5,0.8378378378378378,0.368,0.89,artificial,0.632,12,6
6217,sampled_lang_14,0.25,0.8378378378378378,0.367,0.89,artificial,0.633,12,6
1723,sampled_lang_14,0.0,0.8378378378378378,0.361,0.888,artificial,0.639,12,6
2211,sampled_lang_5,0.667,0.8378378378378378,0.347,0.884,artificial,0.653,12,6
41,sampled_lang_101,0.5,0.8378378378378378,0.344,0.883,artificial,0.656,12,6
84,sampled_lang_14,0.5,0.8378378378378378,0.333,0.88,artificial,0.667,12,6
259,sampled_lang_14,0.0,0.8378378378378378,0.33,0.879,artificial,0.67,12,6
4222,sampled_lang_14,0.667,0.8378378378378378,0.329,0.879,artificial,0.671,12,6
665,sampled_lang_14,0.667,0.8378378378378378,0.326,0.878,artificial,0.674,12,6
4156,sampled_lang_14,0.667,0.8378378378378378,0.322,0.877,artificial,0.678,12,6
126,sampled_lang_132,0.5,0.8378378378378378,0.312,0.874,artificial,0.688,12,6
964,sampled_lang_14,1.0,0.8378378378378378,0.292,0.868,artificial,0.708,12,6
2181,sampled_lang_5,0.5,0.8378378378378378,0.278,0.865,artificial,0.722,12,6
143,sampled_lang_14,0.5,0.8378378378378378,0.264,0.861,artificial,0.736,12,6
3,sampled_lang_14,0.5,0.8378378378378378,0.208,0.845,artificial,0.792,12,6
13824,sampled_lang_14,0.8,0.8243243243243243,0.625,0.923,artificial,0.375,13,6
14458,sampled_lang_14,0.8,0.8243243243243243,0.616,0.919,artificial,0.384,13,6
12312,sampled_lang_14,0.8,0.8243243243243243,0.6,0.912,artificial,0.4,13,6
3226,sampled_lang_14,0.8,0.8243243243243243,0.59,0.91,artificial,0.41,13,6
1502,sampled_lang_199,0.667,0.8243243243243243,0.583,0.91,artificial,0.417,13,6
14629,sampled_lang_14,0.8,0.8243243243243243,0.574,0.91,artificial,0.426,13,6
11458,sampled_lang_202,0.667,0.8243243243243243,0.572,0.909,artificial,0.428,13,6
12501,sampled_lang_14,0.75,0.8243243243243243,0.569,0.909,artificial,0.431,13,6
8976,sampled_lang_180,0.6,0.8243243243243243,0.565,0.909,artificial,0.435,13,6
2953,sampled_lang_14,0.75,0.8243243243243243,0.562,0.909,artificial,0.438,13,6
4013,sampled_lang_174,0.6,0.8243243243243243,0.558,0.909,artificial,0.442,13,6
2256,sampled_lang_178,0.667,0.8243243243243243,0.556,0.909,artificial,0.444,13,6
4194,sampled_lang_14,0.75,0.8243243243243243,0.551,0.908,artificial,0.449,13,6
